,ARI,AMI,Fowlkes-Mallows
0,0.9646961406941534,0.9414662493790259,0.982283671778268
1,0.3898573556104788,0.40970796803317633,0.650504412612862
2,0.31250702453939877,0.37117397328035434,0.6020649910707688
3,0.35302404438776736,0.34720697967700315,0.6285896546585267
4,0.2425061903048079,0.29018258567351873,0.5607086424272462
