Timestamp,data,own_labels
2022-04-08 11:52:42,-9.037466666666667,1.0
2022-04-08 12:07:42,-9.708466666666668,1.0
2022-04-08 12:22:42,-9.475133333333334,1.0
2022-04-08 12:37:42,-9.808466666666668,1.0
2022-04-08 12:52:42,-9.779133333333334,1.0
2022-04-08 13:07:42,-9.5416,1.0
2022-04-08 13:22:42,-8.591733333333334,1.0
2022-04-08 13:37:42,-8.312466666666667,1.0
2022-04-08 13:52:42,-8.558266666666668,1.0
2022-04-08 14:07:42,-8.341733333333334,1.0
2022-04-08 14:22:42,-7.1374666666666675,1.0
2022-04-08 14:37:42,-7.0294,1.0
2022-04-08 14:52:42,-8.420733333333335,1.0
2022-04-08 15:07:42,-9.204066666666668,1.0
2022-04-08 15:22:42,-9.008600000000001,1.0
2022-04-08 15:37:42,-8.358600000000001,1.0
2022-04-08 15:52:42,-7.8874666666666675,1.0
2022-04-08 16:07:42,-7.120733333333335,1.0
2022-04-08 16:22:42,-6.570666666666668,1.0
2022-04-08 16:37:42,-5.754133333333334,1.0
2022-04-08 16:52:42,-5.1917333333333335,1.0
2022-04-08 17:07:42,-4.966666666666667,1.0
2022-04-08 17:22:42,-4.804,1.0
2022-04-08 17:37:42,-4.4374666666666664,1.0
2022-04-08 17:52:42,-5.300133333333334,1.0
2022-04-08 18:07:42,-5.416600000000001,1.0
2022-04-08 18:22:42,-5.2126,1.0
2022-04-08 18:37:42,-4.958200000000001,1.0
2022-04-08 18:52:42,-4.762266666666667,1.0
2022-04-08 19:07:42,-4.600066666666667,1.0
2022-04-08 19:22:42,-4.4166,1.0
2022-04-08 19:37:42,-4.271066666666666,1.0
2022-04-08 19:52:42,-4.083533333333333,1.0
2022-04-08 20:07:42,-3.9748666666666668,1.0
2022-04-08 20:22:42,-3.745933333333333,1.0
2022-04-08 20:37:42,-3.6295333333333324,1.0
2022-04-08 20:52:42,-3.433266666666667,1.0
2022-04-08 21:07:42,-3.325133333333333,1.0
2022-04-08 21:22:42,-3.166733333333333,1.0
2022-04-08 21:37:42,-3.0418,1.0
2022-04-08 21:52:42,-2.9335999999999993,1.0
2022-04-08 22:07:42,-2.7834,1.0
2022-04-08 22:22:42,-2.700266666666666,1.0
2022-04-08 22:37:42,-2.4834,1.0
2022-04-08 22:52:42,-2.433266666666667,1.0
2022-04-08 23:07:42,-2.2998000000000003,1.0
2022-04-08 23:22:42,-2.2416,1.0
2022-04-08 23:37:42,-2.1040000000000005,1.0
2022-04-08 23:52:42,-1.9834666666666663,1.0
2022-04-09 00:07:42,-1.903933333333334,0.0
2022-04-09 00:22:42,-1.7958666666666665,0.0
2022-04-09 00:37:42,-1.7459999999999996,0.0
2022-04-09 00:52:42,-1.5804999999999996,0.0
2022-04-09 01:07:42,-1.5748000000000004,0.0
2022-04-09 01:22:42,-1.4377999999999993,0.0
2022-04-09 01:37:42,-1.4248000000000005,0.0
2022-04-09 01:52:42,-1.300266666666666,0.0
2022-04-09 02:07:42,-1.278933333333334,0.0
2022-04-09 02:22:42,-1.1837333333333324,0.0
2022-04-09 02:37:42,-1.1290000000000004,0.0
2022-04-09 02:52:42,-1.0835999999999995,0.0
2022-04-09 03:07:42,-1.0124666666666668,0.0
2022-04-09 03:22:42,-0.9917333333333331,0.0
2022-04-09 03:37:42,-0.8624000000000003,0.0
2022-04-09 03:52:42,-0.8457333333333336,0.0
2022-04-09 04:07:42,-0.7583999999999999,0.0
2022-04-09 04:22:42,-0.7917333333333332,0.0
2022-04-09 04:37:42,-0.7125999999999998,0.0
2022-04-09 04:52:42,-0.6836666666666659,0.0
2022-04-09 05:07:42,-0.6375999999999997,0.0
2022-04-09 05:22:42,-0.6165333333333336,0.0
2022-04-09 05:37:42,-0.5587333333333324,0.0
2022-04-09 05:52:42,-0.5167999999999997,0.0
2022-04-09 06:07:42,-0.5125999999999997,0.0
2022-04-09 06:22:42,-0.44553333333333406,0.0
2022-04-09 06:37:42,-0.4083333333333333,0.0
2022-04-09 06:52:42,-0.38339999999999985,0.0
2022-04-09 07:07:42,-0.4292666666666664,0.0
2022-04-09 07:22:42,-0.34980000000000044,0.0
2022-04-09 07:37:42,-0.33320000000000033,0.0
2022-04-09 07:52:42,-0.32126666666666565,0.0
2022-04-09 08:07:42,-0.3087333333333324,0.0
2022-04-09 08:22:42,-0.27519999999999956,0.0
2022-04-09 08:37:42,-0.25,0.0
2022-04-09 08:52:42,-0.25413333333333343,0.0
2022-04-09 09:07:42,-0.17526666666666604,0.0
2022-04-09 09:22:42,-0.2127999999999993,0.0
2022-04-09 09:37:42,-0.17119999999999916,0.0
2022-04-09 09:52:42,-0.22519999999999954,0.0
2022-04-09 10:07:42,-0.1414000000000006,0.0
2022-04-09 10:22:42,-0.10400000000000038,0.0
2022-04-09 10:37:42,-0.11660000000000016,0.0
2022-04-09 10:52:42,-0.13740000000000024,0.0
2022-04-09 11:07:42,-0.10846666666666635,0.0
2022-04-09 11:22:42,-0.07539999999999906,0.0
2022-04-09 11:37:42,-0.10846666666666635,0.0
2022-04-09 11:52:42,-0.06713333333333224,0.0
2022-04-09 12:07:42,-0.1208666666666666,0.0
2022-04-09 12:22:42,0.02086666666666659,0.0
2022-04-09 12:37:42,-0.05413333333333341,0.0
2022-04-09 12:52:42,-0.049600000000000935,0.0
2022-04-09 13:07:42,-0.11640000000000063,0.0
2022-04-09 13:22:42,-0.012466666666666744,0.0
2022-04-09 13:37:42,-0.05400000000000039,0.0
2022-04-09 13:52:42,-0.0622000000000007,0.0
2022-04-09 14:07:42,-0.041400000000000624,0.0
2022-04-09 14:22:42,0.028933333333333876,0.0
2022-04-09 14:37:42,0.09160000000000015,0.0
2022-04-09 14:52:42,0.020666666666667055,0.0
2022-04-09 15:07:42,0.02053333333333403,0.0
2022-04-09 15:22:42,-0.1208666666666666,0.0
2022-04-09 15:37:42,0.008066666666667287,0.0
2022-04-09 15:52:42,-0.08353333333333286,0.0
2022-04-09 16:07:42,0.058200000000000314,0.0
2022-04-09 16:22:42,0.09560000000000055,0.0
2022-04-09 16:37:42,0.13339999999999985,0.0
2022-04-09 16:52:42,0.058466666666666355,0.0
2022-04-09 17:07:42,0.03786666666666581,0.0
2022-04-09 17:22:42,0.10433333333333294,0.0
2022-04-09 17:37:42,0.07946666666666596,0.0
2022-04-09 17:52:42,0.10846666666666635,0.0
2022-04-09 18:07:42,0.09193333333333271,0.0
2022-04-09 18:22:42,0.09606666666666612,0.0
2022-04-09 18:37:42,0.10019999999999954,0.0
2022-04-09 18:52:42,0.15393333333333387,0.0
2022-04-09 19:07:42,0.09606666666666612,0.0
2022-04-09 19:22:42,0.1332666666666668,0.0
2022-04-09 19:37:42,0.09980000000000047,0.0
2022-04-09 19:52:42,0.10820000000000031,0.0
2022-04-09 20:07:42,0.09560000000000055,0.0
2022-04-09 20:22:42,0.070400000000001,0.0
2022-04-09 20:37:42,0.11240000000000024,0.0
2022-04-09 20:52:42,0.070400000000001,0.0
2022-04-09 21:07:42,0.13759999999999978,0.0
2022-04-09 21:22:42,0.07880000000000086,0.0
2022-04-09 21:37:42,0.1795333333333325,0.0
2022-04-09 21:52:42,0.15439999999999945,0.0
2022-04-09 22:07:42,0.1837999999999989,0.0
2022-04-09 22:22:42,0.1836666666666659,0.0
2022-04-09 22:37:42,0.18799999999999883,0.0
2022-04-09 22:52:42,0.18799999999999883,0.0
2022-04-09 23:07:42,0.16699999999999923,0.0
2022-04-09 23:22:42,0.22106666666666613,0.0
2022-04-09 23:37:42,0.17119999999999916,0.0
2022-04-09 23:52:42,0.18799999999999883,0.0
2022-04-10 00:07:42,0.15019999999999953,0.0
2022-04-10 00:22:42,0.2086666666666659,0.0
2022-04-10 00:37:42,0.16699999999999923,0.0
2022-04-10 00:52:42,0.25,0.0
2022-04-10 01:07:42,0.23759999999999976,0.0
2022-04-10 01:22:42,0.23753333333333326,0.0
2022-04-10 01:37:42,0.2665333333333336,0.0
2022-04-10 01:52:42,0.2582666666666668,0.0
2022-04-10 02:07:42,0.2872000000000007,0.0
2022-04-10 02:22:42,0.2169333333333327,0.0
2022-04-10 02:37:42,0.25413333333333343,0.0
2022-04-10 02:52:42,0.19626666666666565,0.0
2022-04-10 03:07:42,0.25413333333333343,0.0
2022-04-10 03:22:42,0.22513333333333302,0.0
2022-04-10 03:37:42,0.23766666666666628,0.0
2022-04-10 03:52:42,0.25846666666666634,0.0
2022-04-10 04:07:42,0.2169333333333327,0.0
2022-04-10 04:22:42,0.2417333333333332,0.0
2022-04-10 04:37:42,0.2169333333333327,0.0
2022-04-10 04:52:42,0.2667999999999997,0.0
2022-04-10 05:07:42,0.23346666666666635,0.0
2022-04-10 05:22:42,0.24179999999999968,0.0
2022-04-10 05:37:42,0.23759999999999976,0.0
2022-04-10 05:52:42,0.2625999999999998,0.0
2022-04-10 06:07:42,0.2710666666666661,0.0
2022-04-10 06:22:42,0.2417333333333332,0.0
2022-04-10 06:37:42,0.27099999999999963,0.0
2022-04-10 06:52:42,0.2541999999999999,0.0
2022-04-10 07:07:42,0.2793999999999995,0.0
2022-04-10 07:22:42,0.27099999999999963,0.0
2022-04-10 07:37:42,0.2919999999999992,0.0
2022-04-10 07:52:42,0.2918666666666662,0.0
2022-04-10 08:07:42,0.304599999999999,0.0
2022-04-10 08:22:42,0.29619999999999913,0.0
2022-04-10 08:37:42,0.22526666666666603,0.0
2022-04-10 08:52:42,0.304599999999999,0.0
2022-04-10 09:07:42,0.23753333333333326,0.0
2022-04-10 09:22:42,0.325133333333333,0.0
2022-04-10 09:37:42,0.26673333333333316,0.0
2022-04-10 09:52:42,0.3541999999999999,0.0
2022-04-10 10:07:42,0.25,0.0
2022-04-10 10:22:42,0.29160000000000014,0.0
2022-04-10 10:37:42,0.2790000000000004,0.0
2022-04-10 10:52:42,0.23740000000000022,0.0
2022-04-10 11:07:42,0.27519999999999956,0.0
2022-04-10 11:22:42,0.22473333333333395,0.0
2022-04-10 11:37:42,0.33740000000000026,0.0
2022-04-10 11:52:42,0.1831333333333338,0.0
2022-04-10 12:07:42,0.2665333333333336,0.0
2022-04-10 12:22:42,0.2913333333333341,0.0
2022-04-10 12:37:42,0.320400000000001,0.0
2022-04-10 12:52:42,0.21226666666666721,0.0
2022-04-10 13:07:42,0.2290000000000004,0.0
2022-04-10 13:22:42,0.19966666666666744,0.0
2022-04-10 13:37:42,0.24166666666666667,0.0
2022-04-10 13:52:42,0.22893333333333388,0.0
2022-04-10 14:07:42,0.1540000000000004,0.0
2022-04-10 14:22:42,0.1912666666666676,0.0
2022-04-10 14:37:42,0.16259999999999977,0.0
2022-04-10 14:52:42,0.2459333333333331,0.0
2022-04-10 15:07:42,0.16666666666666666,0.0
2022-04-10 15:22:42,0.23333333333333334,0.0
2022-04-10 15:37:42,0.17939999999999945,0.0
2022-04-10 15:52:42,0.2417333333333332,0.0
2022-04-10 16:07:42,0.20853333333333288,0.0
2022-04-10 16:22:42,0.22933333333333294,0.0
2022-04-10 16:37:42,0.2127333333333328,0.0
2022-04-10 16:52:42,0.11673333333333318,0.0
2022-04-10 17:07:42,0.1209333333333331,0.0
2022-04-10 17:22:42,0.08366666666666589,0.0
2022-04-10 17:37:42,0.13759999999999978,0.0
2022-04-10 17:52:42,0.12099999999999961,0.0
2022-04-10 18:07:42,0.22946666666666596,0.0
2022-04-10 18:22:42,0.20039999999999908,0.0
2022-04-10 18:37:42,0.1918666666666662,0.0
2022-04-10 18:52:42,0.17946666666666597,0.0
2022-04-10 19:07:42,0.23766666666666628,0.0
2022-04-10 19:22:42,0.25846666666666634,0.0
2022-04-10 19:37:42,0.2582666666666668,0.0
2022-04-10 19:52:42,0.25019999999999953,0.0
2022-04-10 20:07:42,0.25,0.0
2022-04-10 20:22:42,0.275,0.0
2022-04-10 20:37:42,0.2582666666666668,0.0
2022-04-10 20:52:42,0.29546666666666754,0.0
2022-04-10 21:07:42,0.22933333333333294,0.0
2022-04-10 21:22:42,0.2872000000000007,0.0
2022-04-10 21:37:42,0.23346666666666635,0.0
2022-04-10 21:52:42,0.27066666666666706,0.0
2022-04-10 22:07:42,0.2458666666666666,0.0
2022-04-10 22:22:42,0.26240000000000024,0.0
2022-04-10 22:37:42,0.27893333333333387,0.0
2022-04-10 22:52:42,0.2748000000000005,0.0
2022-04-10 23:07:42,0.2830666666666673,0.0
2022-04-10 23:22:42,0.2458666666666666,0.0
2022-04-10 23:37:42,0.29546666666666754,0.0
2022-04-10 23:52:42,0.2665333333333336,0.0
2022-04-11 00:07:42,0.31200000000000117,1.0
2022-04-11 00:22:42,0.26240000000000024,1.0
2022-04-11 00:37:42,0.30786666666666773,1.0
2022-04-11 00:52:42,0.2632857142857145,1.0
2022-04-11 01:07:42,0.2872000000000007,1.0
2022-04-11 01:22:42,0.2748000000000005,1.0
2022-04-11 01:37:42,0.26240000000000024,1.0
2022-04-11 01:52:42,0.2913333333333341,1.0
2022-04-11 02:07:42,0.2913333333333341,1.0
2022-04-11 02:22:42,0.320400000000001,1.0
2022-04-11 02:37:42,0.3162000000000011,1.0
2022-04-11 02:52:42,0.3330000000000008,1.0
2022-04-11 03:07:42,0.31200000000000117,1.0
2022-04-11 03:22:42,0.31200000000000117,1.0
2022-04-11 03:37:42,0.30373333333333435,1.0
2022-04-11 03:52:42,0.34980000000000044,1.0
2022-04-11 04:07:42,0.3122000000000007,1.0
2022-04-11 04:22:42,0.3330666666666673,1.0
2022-04-11 04:37:42,0.3122000000000007,1.0
2022-04-11 04:52:42,0.320400000000001,1.0
2022-04-11 05:07:42,0.3330666666666673,1.0
2022-04-11 05:22:42,0.32053333333333406,1.0
2022-04-11 05:37:42,0.36653333333333366,1.0
2022-04-11 05:52:42,0.3079333333333343,1.0
2022-04-11 06:07:42,1.8127333333333329,1.0
2022-04-11 06:22:42,-8.091800000000001,1.0
2022-04-11 06:37:42,-8.279333333333334,1.0
2022-04-11 06:52:42,-8.1752,1.0
2022-04-11 07:07:42,-9.458400000000001,1.0
2022-04-11 07:22:42,-8.3252,1.0
2022-04-11 07:37:42,-8.066666666666668,1.0
2022-04-11 07:52:42,-8.554266666666669,1.0
2022-04-11 08:07:42,-8.41226666666667,1.0
2022-04-11 08:22:42,-8.191666666666668,1.0
2022-04-11 08:37:42,-9.370666666666668,1.0
2022-04-11 08:52:42,-9.466600000000001,1.0
2022-04-11 09:07:42,-9.2,1.0
2022-04-11 09:22:42,-9.496066666666668,1.0
2022-04-11 09:37:42,-9.354333333333333,1.0
2022-04-11 09:52:42,-8.537600000000001,1.0
2022-04-11 10:07:42,-8.670733333333335,1.0
2022-04-11 10:22:42,-8.441933333333333,1.0
2022-04-11 10:37:42,-8.862666666666666,1.0
2022-04-11 10:52:42,-9.962466666666668,1.0
2022-04-11 11:07:42,-9.270800000000001,1.0
2022-04-11 11:22:42,-9.004333333333333,1.0
2022-04-11 11:37:42,-9.908600000000002,1.0
2022-04-11 11:52:42,-9.687466666666667,1.0
2022-04-11 12:07:42,-9.383333333333333,1.0
2022-04-11 12:22:42,-9.758133333333335,1.0
2022-04-11 12:37:42,-9.708333333333334,1.0
2022-04-11 12:52:42,-9.433533333333335,1.0
2022-04-11 13:07:42,-9.1332,1.0
2022-04-11 13:22:42,-9.558466666666668,1.0
2022-04-11 13:37:42,-9.341466666666667,1.0
2022-04-11 13:52:42,-8.7334,1.0
2022-04-11 14:07:42,-8.295933333333334,1.0
2022-04-11 14:22:42,-8.187533333333334,1.0
2022-04-11 14:37:42,-8.5502,1.0
2022-04-11 14:52:42,-8.362533333333335,1.0
2022-04-11 15:07:42,-8.3876,1.0
2022-04-11 15:22:42,-7.3958666666666675,1.0
2022-04-11 15:37:42,-6.991600000000001,1.0
2022-04-11 15:52:42,-6.562400000000001,1.0
2022-04-11 16:07:42,-6.291733333333334,1.0
2022-04-11 16:22:42,-5.6544,1.0
2022-04-11 16:37:42,-5.270866666666667,1.0
2022-04-11 16:52:42,-5.008266666666667,1.0
2022-04-11 17:07:42,-4.829266666666666,1.0
2022-04-11 17:22:42,-4.545866666666667,1.0
2022-04-11 17:37:42,-3.133466666666666,1.0
2022-04-11 17:52:42,-2.8960666666666657,1.0
2022-04-11 18:07:42,-2.754399999999999,1.0
2022-04-11 18:22:42,-2.6082666666666667,1.0
2022-04-11 18:37:42,-2.591666666666667,1.0
2022-04-11 18:52:42,-2.4334666666666664,1.0
2022-04-11 19:07:42,-2.3583333333333334,1.0
2022-04-11 19:22:42,-2.2168666666666663,1.0
2022-04-11 19:37:42,-2.1372666666666675,1.0
2022-04-11 19:52:42,-2.0666,1.0
2022-04-11 20:07:42,-1.9503333333333326,1.0
2022-04-11 20:22:42,-1.8917333333333333,1.0
2022-04-11 20:37:42,-1.7667999999999997,1.0
2022-04-11 20:52:42,-1.7169333333333328,1.0
2022-04-11 21:07:42,-1.6040000000000003,1.0
2022-04-11 21:22:42,-1.5710666666666662,1.0
2022-04-11 21:37:42,-1.4538000000000009,1.0
2022-04-11 21:52:42,-1.3875999999999997,1.0
2022-04-11 22:07:42,-1.3372000000000006,1.0
2022-04-11 22:22:42,-1.2542,1.0
2022-04-11 22:37:42,-1.2038000000000009,1.0
2022-04-11 22:52:42,-1.1375999999999997,1.0
2022-04-11 23:07:42,-1.0958666666666665,1.0
2022-04-11 23:22:42,-1.041333333333334,1.0
2022-04-11 23:37:42,-0.9421333333333323,1.0
2022-04-11 23:52:42,-0.9083999999999999,1.0
2022-04-12 00:07:42,-0.8457333333333336,1.0
2022-04-12 00:22:42,-0.8171333333333323,1.0
2022-04-12 00:37:42,-0.7458000000000001,1.0
2022-04-12 00:52:42,-0.7230000000000005,1.0
2022-04-12 01:07:42,-0.6375333333333333,1.0
2022-04-12 01:22:42,-0.6417999999999997,1.0
2022-04-12 01:37:42,-0.5872000000000007,1.0
2022-04-12 01:52:42,-0.5537333333333343,1.0
2022-04-12 02:07:42,-0.5209333333333331,1.0
2022-04-12 02:22:42,-0.4503999999999991,1.0
2022-04-12 02:37:42,-0.4580000000000008,1.0
2022-04-12 02:52:42,-0.40393333333333387,1.0
2022-04-12 03:07:42,-0.4289333333333339,1.0
2022-04-12 03:22:42,-0.34606666666666613,1.0
2022-04-12 03:37:42,-0.35853333333333287,1.0
2022-04-12 03:52:42,-0.31233333333333374,1.0
2022-04-12 04:07:42,-0.27066666666666706,1.0
2022-04-12 04:22:42,-0.30373333333333435,1.0
2022-04-12 04:37:42,-0.2169333333333327,1.0
2022-04-12 04:52:42,-0.2458666666666666,1.0
2022-04-12 05:07:42,-0.22933333333333294,1.0
2022-04-12 05:22:42,-0.22933333333333294,1.0
2022-04-12 05:37:42,-0.7414666666666672,1.0
2022-04-12 05:52:42,-1.2458666666666667,1.0
2022-04-12 06:07:42,-2.9792,1.0
2022-04-12 06:22:42,-5.574733333333335,1.0
2022-04-12 06:37:42,-5.441600000000002,1.0
2022-04-12 06:52:42,-5.275066666666668,1.0
2022-04-12 07:07:42,-3.9335333333333327,1.0
2022-04-12 07:22:42,-3.2625333333333333,1.0
2022-04-12 07:37:42,-3.600133333333333,1.0
2022-04-12 07:52:42,-6.070733333333334,1.0
2022-04-12 08:07:42,-7.271000000000001,1.0
2022-04-12 08:22:42,-6.845733333333334,1.0
2022-04-12 08:37:42,-6.912733333333334,1.0
2022-04-12 08:52:42,-7.975133333333334,1.0
2022-04-12 09:07:42,-8.795800000000002,1.0
2022-04-12 09:22:42,-9.629333333333333,1.0
2022-04-12 09:37:42,-9.066466666666667,1.0
2022-04-12 09:52:42,-8.578933333333335,1.0
2022-04-12 10:07:42,-8.0876,1.0
2022-04-12 10:22:42,-8.579333333333333,1.0
2022-04-12 10:37:42,-8.400133333333335,1.0
2022-04-12 10:52:42,-8.933600000000002,1.0
2022-04-12 11:07:42,-9.141666666666667,1.0
2022-04-12 11:22:42,-9.196000000000002,1.0
2022-04-12 11:37:42,-10.008600000000001,1.0
2022-04-12 11:52:42,-9.716666666666667,1.0
2022-04-12 12:07:42,-9.137400000000001,1.0
2022-04-12 12:22:42,-10.045600000000002,1.0
2022-04-12 12:37:42,-9.574866666666669,1.0
2022-04-12 12:52:42,-10.0042,1.0
2022-04-12 13:07:42,-9.479133333333333,1.0
2022-04-12 13:22:42,-8.429200000000002,1.0
2022-04-12 13:37:42,-7.883466666666667,1.0
2022-04-12 13:52:42,-7.5082666666666675,1.0
2022-04-12 14:07:42,-7.116600000000001,1.0
2022-04-12 14:22:42,-9.058200000000001,1.0
2022-04-12 14:37:42,-9.154133333333334,1.0
2022-04-12 14:52:42,-9.858333333333333,1.0
2022-04-12 15:07:42,-9.499933333333335,1.0
2022-04-12 15:22:42,-8.683200000000001,1.0
2022-04-12 15:37:42,-7.570866666666668,1.0
2022-04-12 15:52:42,-7.096000000000001,1.0
2022-04-12 16:07:42,-7.041733333333335,1.0
2022-04-12 16:22:42,-6.808400000000002,1.0
2022-04-12 16:37:42,-6.529266666666668,1.0
2022-04-12 16:52:42,-6.275133333333334,1.0
2022-04-12 17:07:42,-5.762333333333334,1.0
2022-04-12 17:22:42,-5.453933333333334,1.0
2022-04-12 17:37:42,-5.0416,1.0
2022-04-12 17:52:42,-4.899866666666667,1.0
2022-04-12 18:07:42,-4.753866666666667,1.0
2022-04-12 18:22:42,-4.6208,1.0
2022-04-12 18:37:42,-4.6997333333333335,1.0
2022-04-12 18:52:42,-5.4206666666666665,1.0
2022-04-12 19:07:42,-5.245533333333333,1.0
2022-04-12 19:22:42,-5.041666666666667,1.0
2022-04-12 19:37:42,-4.8664000000000005,1.0
2022-04-12 19:52:42,-4.641866666666666,1.0
2022-04-12 20:07:42,-4.499666666666667,1.0
2022-04-12 20:22:42,-4.287533333333333,1.0
2022-04-12 20:37:42,-4.1622666666666674,1.0
2022-04-12 20:52:42,-3.970733333333334,1.0
2022-04-12 21:07:42,-3.8207999999999998,1.0
2022-04-12 21:22:42,-3.629466666666666,1.0
2022-04-12 21:37:42,-3.5125999999999995,1.0
2022-04-12 21:52:42,-3.3377333333333326,1.0
2022-04-12 22:07:42,-3.2582000000000004,1.0
2022-04-12 22:22:42,-3.0875999999999997,1.0
2022-04-12 22:37:42,-2.9419333333333326,1.0
2022-04-12 22:52:42,-2.833533333333333,1.0
2022-04-12 23:07:42,-2.7127999999999997,1.0
2022-04-12 23:22:42,-2.6043333333333334,1.0
2022-04-12 23:37:42,-2.4165333333333336,1.0
2022-04-12 23:52:42,-2.3164666666666673,1.0
2022-04-13 00:07:42,-2.175133333333333,1.0
2022-04-13 00:22:42,-2.0795333333333326,1.0
2022-04-13 00:37:42,-1.971066666666666,1.0
2022-04-13 00:52:42,-1.8884285714285713,1.0
2022-04-13 01:07:42,-1.8208666666666666,1.0
2022-04-13 01:22:42,-1.7209333333333332,1.0
2022-04-13 01:37:42,-1.699733333333334,1.0
2022-04-13 01:52:42,-1.554599999999999,1.0
2022-04-13 02:07:42,-1.5082666666666669,1.0
2022-04-13 02:22:42,-1.421066666666666,1.0
2022-04-13 02:37:42,-1.3791333333333333,1.0
2022-04-13 02:52:42,-1.2916666666666667,1.0
2022-04-13 03:07:42,-1.2624000000000002,1.0
2022-04-13 03:22:42,-1.1749333333333334,1.0
2022-04-13 03:37:42,-1.1,1.0
2022-04-13 03:52:42,-1.0500666666666665,1.0
2022-04-13 04:07:42,-0.9751333333333331,1.0
2022-04-13 04:22:42,-0.9586666666666659,1.0
2022-04-13 04:37:42,-0.8666000000000001,1.0
2022-04-13 04:52:42,-0.875,1.0
2022-04-13 05:07:42,-0.7709999999999996,1.0
2022-04-13 05:22:42,-0.7662666666666677,1.0
2022-04-13 05:37:42,-1.0334666666666663,1.0
2022-04-13 05:52:42,-1.520933333333333,1.0
2022-04-13 06:07:42,-1.596066666666666,1.0
2022-04-13 06:22:42,-1.5042666666666664,1.0
2022-04-13 06:37:42,-1.2290000000000003,1.0
2022-04-13 06:52:42,-1.4708666666666665,1.0
2022-04-13 07:07:42,-1.583666666666666,1.0
2022-04-13 07:22:42,-1.5665333333333336,1.0
2022-04-13 07:37:42,-1.6208666666666667,1.0
2022-04-13 07:52:42,-1.750133333333333,1.0
2022-04-13 08:07:42,-2.778933333333334,1.0
2022-04-13 08:22:42,-5.183266666666667,1.0
2022-04-13 08:37:42,-7.358466666666668,1.0
2022-04-13 08:52:42,-8.333400000000001,1.0
2022-04-13 09:07:42,-9.987333333333334,1.0
2022-04-13 09:22:42,-9.529466666666668,1.0
2022-04-13 09:37:42,-9.449866666666669,1.0
2022-04-13 09:52:42,-8.687333333333335,1.0
2022-04-13 10:07:42,-8.991666666666667,1.0
2022-04-13 10:22:42,-9.858333333333333,1.0
2022-04-13 10:37:42,-10.275,1.0
2022-04-13 10:52:42,-9.6418,1.0
2022-04-13 11:07:42,-9.445733333333333,1.0
2022-04-13 11:22:42,-9.395666666666669,1.0
2022-04-13 11:37:42,-10.254466666666668,1.0
2022-04-13 11:52:42,-9.633466666666667,1.0
2022-04-13 12:07:42,-9.429200000000002,1.0
2022-04-13 12:22:42,-10.375000000000002,1.0
2022-04-13 12:37:42,-9.737600000000002,1.0
2022-04-13 12:52:42,-9.745733333333334,1.0
2022-04-13 13:07:42,-9.141866666666667,1.0
2022-04-13 13:22:42,-8.220600000000001,1.0
2022-04-13 13:37:42,-8.299866666666668,1.0
2022-04-13 13:52:42,-8.225066666666667,1.0
